reviews.rating,reviews.text,,,,,,,,,,,,,,,,,,,
5,Love having the Echo for listening to music and using it to turn my lights on and off by voice with Phillips Hue lighting system.,,,,,,,,,,,,,,,,,,,
5,I have loved my echo this far. Alexa has so many skills that are super helpful. I do love the mute option too because sometimes shes picks up when Alexa commercials come on so I can just mute her.,,,,,,,,,,,,,,,,,,,
4,Echo does as it says. I haven't gotten into all that it can do but happy so far.,,,,,,,,,,,,,,,,,,,
4,This could be a 5 star as well- just a jump in price for a bit better sound as the Dot. Functions are the same but it's sound is def better-,,,,,,,,,,,,,,,,,,,
5,Alexa keeps you updated on news and weather. Great to answer questions. Fun to use.,,,,,,,,,,,,,,,,,,,
5,"Alexa is my best friend. She helps with shopping lists, keeps my calendar current and is always there to set a timer. She helps me change channels, plays my music. I really cannot live without her.",,,,,,,,,,,,,,,,,,,
5,I had the small Echo Dot & this was an addition. The speaker is so much better then the Dot & I was able to connect them together so I can hear my music in both rooms. Love the Amazon Echo. Great purchase.,,,,,,,,,,,,,,,,,,,
5,Everyone should have an Alexa in their home. She is like part of the family!,,,,,,,,,,,,,,,,,,,
5,"This unit is a must have in your smart home setup. I got this unit because I was very unhappy with my Google Home that I purchased prior. Alexa has a whole lot more smart home integration than Google Home and is very easy to set up it controls my lights and other devices in my smart home, and I was able to implement it with very little effort. I would definitely recommend this product it is a great sounding speaker as well for your home if you would like to connect your phone and stream things like Pandora. Also it is great to have in the kitchen it does conversions from cups to quarts Etc, you just ask it the question and it gives you the answer it's very easy to use. I would definitely recommend this product.",,,,,,,,,,,,,,,,,,,
5,I was also skeptical about buying the Amazon echo because of the price. I was able to get mine on sale for $100. I wasn't sure how much I was gonna use Alexa. Turns out I use her everyday. From weather to traffic conditions on my commute. Alexa is quick and responsive. When she's paired with smart bulbs and other smart accessories it's really convient to have her. Alexa is easy to set up and worth the buy.,,,,,,,,,,,,,,,,,,,
4,"With an amazon prime membership you have ""Alexa"" play all kinds of music. Haven't really used any of the other features yet.",,,,,,,,,,,,,,,,,,,
5,"This is my 3rd Alexa that I now have thru-out my home. This is one of the BEST products a home could have. Hook it up to your thermostat and SPEAK what temperature you want, ask to turn on and off certain lights, plays music, gives you the weather and a million things more! LOVE it and each room I add one to, just makes it even better. Easy and user friendly for everyone!",,,,,,,,,,,,,,,,,,,
4,"When compared to Google home, echo is good for connecting smart devices. If you are on amazon ecosystem then this is a great product. I like google home over echo due to the natural english speaking ability and conversation that i can have and get responses back.",,,,,,,,,,,,,,,,,,,
5,Love that you can ask anything and she responds right! Great product! Buying another one as we speak!,,,,,,,,,,,,,,,,,,,
1,I love how easy it is to use and setup the Echo you just plug it in and you are ready to go.,,,,,,,,,,,,,,,,,,,
3,Product works ok. It's user friendly. I don't really need or use it much after purchasing it. For those that like it ..what a bargain,,,,,,,,,,,,,,,,,,,
5,Alexa is great.. Right now she only answer my questions. It is a joy looking at others trying to ask her a question and I walk up and ask her and she respond.,,,,,,,,,,,,,,,,,,,
4,I love using Alexa but it's hard to get information from her sometimes and she says she doesn't know it...also hard to keep the outlets working with it.,,,,,,,,,,,,,,,,,,,
5,The sound is really good for a portable speaker. I have 2 dots but use this one in the living room to listen to music.,,,,,,,,,,,,,,,,,,,
5,Love our Alexa. Just note that you must have Amazon prime if you want to get the most out of it. can listen to music and search anything. The ability Alexa can hear is awesome.,,,,,,,,,,,,,,,,,,,
5,I don't know how my household ran without my Alexa. She has become a member of our family!,,,,,,,,,,,,,,,,,,,
5,"Absolutely love the Amazon Echo! I work from my home office quite often and have my Echo sitting on the desk next to me. From playing music, searching for a number or address, checking the weather or asking a quick question... it's like having a co-worker/personal assistant by my side. The big difference is I can get what I need quickly and eliminate the need for unproductive small talk.",,,,,,,,,,,,,,,,,,,
5,This works really well and is very easy to set up and use.,,,,,,,,,,,,,,,,,,,
5,Bought this for my girlfriend's son and he absolutely loves it. Just about every person I talk to who owns one falls in love with it. Highly recommended.,,,,,,,,,,,,,,,,,,,
5,"This is my second Echo and I also have a Dot. Decided I needed one for my office. Sound is great, set up was easy. I would say that Alexa has gotten used to my voice because I find it is 95% accurate. And, the few times that is just pops on when I didn't request it...well I go to my Amazon account to see what it picked up. Usually good for a laugh. One day it played a children's song ""The wheels on the bus go round and round"". You can't go wrong with one.",,,,,,,,,,,,,,,,,,,
5,"Use it every day for news weather, music, alarm clock.",,,,,,,,,,,,,,,,,,,
5,Easy to use and great for listening to the music you want to hear.,,,,,,,,,,,,,,,,,,,
5,Very happy with purchase. Would refer to others to buy.,,,,,,,,,,,,,,,,,,,
5,It has been great for the whole family. We all love playing our favorite music and the kids love the games like 20 questions.,,,,,,,,,,,,,,,,,,,
5,Its hands-down is the best advice for smart home today. From controlling lights to music and security systems echo has it all! I would highly recommend this for anyone who is starting off with their smart home.,,,,,,,,,,,,,,,,,,,
5,"Love my Echo, cant wait to learn how many things she does! LOTS OF FUN",,,,,,,,,,,,,,,,,,,
5,It's the Amazon Echo. Does what it says and gets you in touch with Alexa hands-free.Works good and awesome for the smart home person.,,,,,,,,,,,,,,,,,,,
4,"It's the echo. Performs as expected. No issues, does what it says. If you want to have a better relationship with Alexa, u can chat one on one.",,,,,,,,,,,,,,,,,,,
5,We puchased an Echo as a start to our home automation and fell in love with it's sound and capabilties.,,,,,,,,,,,,,,,,,,,
4,We love the Echo. Decent speaker and easy to take outside.,,,,,,,,,,,,,,,,,,,
5,"I have only had this Echo for a short time, but use it all the time! So fun!",,,,,,,,,,,,,,,,,,,
5,"I purchase my Alexia about a month ago and waited to write this review in order to get more familiar with its operation. Set up was a breeze with no problems connecting to my home network. At present I am using my Alexia for my morning news briefs while having breakfast. Listening to Bloomberg, CNN, Fox, and Reuters news briefs you pretty much get an insight of whats happening in the world. If you wake her up by saying Alexia, good morning she will give you some interesting information concerning the day. I also use her for reviewing by daily schedule and local weather before heading out. No longer do I have to search in my iPad. Listing to music is a pleasure since the sound is very acceptable and I can change the volume or skip song without even moving. She response to my voice from across the room. The timer function is a help when cooking, and setting a alarm by voice is a great convenience, eliminating some use of my phone. It would be nice to have Alexia call your contacts on your phone with IFTTT but that would involve uploading your contact list to Amazon, something that at the moment I would not do. My future plan is to interface Alexia with a smart home system which will operate by voice control. I am happy with my purchase and would recommend Alexia to anyone.",,,,,,,,,,,,,,,,,,,
5,"Great little speaker for music, also voice commands are a added plus.",,,,,,,,,,,,,,,,,,,
3,Many great features but the speaker does not meet expectations. I also have a google home. I ended up putting the google home in the living room because the sound was Better and put the Echo in the bedroom. I would also think it would be nice to have a plug to attach a speaker. You can use blue tooth but if your going to use a dedicated speaker to improve sound it would be nice to have the option.,,,,,,,,,,,,,,,,,,,
5,"I love using Alexa. She will play music when asked, plays games, answers questions and starts my day with a good morning and ends each evening with a good night!",,,,,,,,,,,,,,,,,,,
5,"Purchased for the hands free interaction. Great speaker for music and amazon music variety surpasses XM. Being able to say ""Alexa add to grocery list"" when I need something instead of having to find phone or pad and pen. Once at store, I can call up list made by Alexa and I am all set. Looking forward to setting it up to turn on and off lights throughout our home.",,,,,,,,,,,,,,,,,,,
5,I paid $99 for this and couldn't be happier. It was super easy to set up.,,,,,,,,,,,,,,,,,,,
5,"I absolutely love my Amazon Echo. I have 3 in my house and it is so easy to play music, find information or listen to Audible books. I love when I am cooking and I don't have to use my hands to start listening to music.",,,,,,,,,,,,,,,,,,,
5,I love it being able to just ask for a specific type of music and she usually can find it. The one thing I laugh about is if you speak certain words she thinks your talking to her lol,,,,,,,,,,,,,,,,,,,
4,"Been dragging my feet to get one of these. Once you learn everything it can do, you'll love it!",,,,,,,,,,,,,,,,,,,
5,the sound is excellent and it was easy to set up. have use it to control light outlets and play music.,,,,,,,,,,,,,,,,,,,
5,Love the echo! Great voice recognition and very helpful for my every day life!,,,,,,,,,,,,,,,,,,,
5,seems to do all that it says it can do and is durable,,,,,,,,,,,,,,,,,,,
5,"Already had one Echo and enjoyed it so much, I couldn't pass up getting another one at almost half price during Best Buy's Amazon deal day.",,,,,,,,,,,,,,,,,,,
4,I purchased the ECHO so I wouldn't have to Google as much. It does have limits on certain info. but my grandson enjoys the games and quizzies.,,,,,,,,,,,,,,,,,,,
5,"I first saw the Echo at a friend's home. I bought one the next day on sale at Best Buy. This item not only plays any music I want to hear, but has many uses from locking my doors to controlling my home's temperature. Great item.",,,,,,,,,,,,,,,,,,,
5,"I initially purchased this Echo in order to be able to complete a verb al shopping list. I did not see myself using any of the other features. Well , I was wrong. I love this! I use it to make my shopping list, set timers for cooking, get a weather report, get traffic conditions, get a news update and with a Wemo plug to turn the lights off and on. I love it and I am going to purchase Echo Dots to place throughout my home and use with this Amazon Echo.",,,,,,,,,,,,,,,,,,,
5,I enjoy Alexa. It is very helpful. The news flash briefing is my favorite. I love that the device continues to learn.,,,,,,,,,,,,,,,,,,,
5,I think everyone knows by now that this is a must have item. If you find it on sale and don't already have one then you should probably buy it. It's a great product.,,,,,,,,,,,,,,,,,,,
5,Love the ease of Alexa. Easy setu and has great sound.,,,,,,,,,,,,,,,,,,,
4,"Does all it claim, not yet using much except for music",,,,,,,,,,,,,,,,,,,
5,"I use it every single day. In the kitchen for cooking timers, to listen to music, and to control lights in our house. It has definitely made our busy lives convenient. Highly recommend it if you are thinking of automating your house.",,,,,,,,,,,,,,,,,,,
5,"Bought as a gift. Wife loves it, enjoying and learning new features each day",,,,,,,,,,,,,,,,,,,
5,Love our Echo. It has great sound quality. Very helpful with conversions when baking.,,,,,,,,,,,,,,,,,,,
5,This is a modern era personal assistant. Has almost all answers you ask & is still learning. Kids are getting use to it sometimes play and also getting educated. Very impressed with the sound quality has Dolby sound if you like listening music.,,,,,,,,,,,,,,,,,,,
5,"I absolutely love the versatility of the Echo. Make calls, play music, traffic reports, the skills are great. We have a couple Dots in other rooms so we don't have to yell throughout the house to tell the kids it's time for dinner, just use the ""drop in"" feature.",,,,,,,,,,,,,,,,,,,
5,"This product is so fancy, neat, and fun to use! HOw could you not pass this up to purchase!",,,,,,,,,,,,,,,,,,,
4,Waited for the under $90 deal. Product arrived as expected and works great.,,,,,,,,,,,,,,,,,,,
5,The Amazon Echo has been a fun edition to our home electronics. I like playing Jeopardy everyday. Listening to music. The speaker has a great sound. A handy item to have around.,,,,,,,,,,,,,,,,,,,
5,Awesome device for home automation. Great for quick info queries. I added 2 smart outlets very easily.,,,,,,,,,,,,,,,,,,,
4,"Our Echo is fun. The only problem is that Alexa seems to turn herself off and won't respond. Otherwise, love the music.",,,,,,,,,,,,,,,,,,,
5,"Just bought a my first house and this was a fantastic addition as I unpack. I have an Amazon Prime account which gives me amazon music, so I've just been requesting music as I unpack and clean. Solid",,,,,,,,,,,,,,,,,,,
4,Good product that does the basics. Too bad for the price and you have to buy a specific light control or security system to make this useful.,,,,,,,,,,,,,,,,,,,
5,"I like the sound and the wireless capability. Looks good, too.",,,,,,,,,,,,,,,,,,,
5,Sound quality is way better! I would recommend this product to someone that is going to use it to listen to music. I also have echo dot and those work nice too but Alexa seems more reliable.,,,,,,,,,,,,,,,,,,,
5,"I realize that many people will believe that this product is a cynical attempt to pump up Amazon's profits, and I'm sure it contributes, but don't deny yourself the serious fun this device will bring into your home!We originally bought this as a gift for my seeing-impaired mother-in-law in order for her to enjoy trivia, music and audio books with a hands-free interface. We didn't anticipate enjoying it ourselves so much that I'm not sure we're going to be willing to let it go!!!Setup is dead simple if you already have an Amazon Prime account and wireless Internet access. The audio quality and the unit's ability to cut through ambient noise in order to hear you are remarkable. The device is solidly built and has several nice ergonomic touches such as the rotating, color changing ring of lights that let you know you are being heard to the rotating volume ring at the top of the unit.It is amazing what the Echo can do. I'll leave the voyage of discovery up to each of you. Do get used to hearing ""Hmmm, I'm not sure about that"" or ""I'm still learning about...."" but I am certain that the Echo's cloud based ""brain"" will only get better with time.Do yourself a favor and get one of these, the whole family will enjoy it!",,,,,,,,,,,,,,,,,,,
5,Small unit provides excellent quality and portability is a huge plus.,,,,,,,,,,,,,,,,,,,
5,"Amazon - Echo is a great device to use at home, it helps my kids in their home-work. I am enjoying it, some day I am planning to do some automation of light with that.",,,,,,,,,,,,,,,,,,,
5,One is adopting an animal to give it a good home - the other is buying an Alexa enable device like the ECHO. This marvel of tech is a must have that brings us one step closer to life on the USS Enterprise.,,,,,,,,,,,,,,,,,,,
5,Love this! Having a great time learning all the new things it can do. Also love that Amazon and Best Buy send me emails about once a week with new things to try. Be careful to check and make sure that Smart Home products actually are compatible before purchasing them to use with Alexa.,,,,,,,,,,,,,,,,,,,
4,"I love Alexa so much, it makes my life easier. Perfect device if you're planning to automate your house. The price is reasonable and affordable to every class.",,,,,,,,,,,,,,,,,,,
5,We love using this product around the house we are constantly listening to music and whatever we feel like listening to we play and listen to immediately we really enjoying the Amazon echo and have recommended it to all members of our family and friends who do not currently have it.,,,,,,,,,,,,,,,,,,,
5,Excellent product!!! Excellent product!!! Excellent product!!! A+A+A+,,,,,,,,,,,,,,,,,,,
5,Handy and entertaining device to have. Ask it anything and it will answer. Haven't tried advanced features yet.,,,,,,,,,,,,,,,,,,,
5,"have heard so much about echo ,I had to try it out. Setting up with my router was a little hard but finally got it and when disconects again it back up on its own, nice to ask about weather or what ever and not have to grab my phone need to get prime music account so can listen to any or all music on there but for now really happy glad I got it,good price too.",,,,,,,,,,,,,,,,,,,
5,"Much better than the echo dot, was able to buy this for$99 promotion",,,,,,,,,,,,,,,,,,,
5,"Sound is good. Very convenient for getting weather, setting alarms, news updates. Alexa sounds so much like a real person. Love that!",,,,,,,,,,,,,,,,,,,
1,Alexa is not able to answer more than basic querys,,,,,,,,,,,,,,,,,,,
5,I went to get the smaller echo but spoke to a salesperson and this one has a much better speaker and it was on sale.,,,,,,,,,,,,,,,,,,,
5,Works great sounds good. Only criticism is there is no volume control like the dots for manual adjustments,,,,,,,,,,,,,,,,,,,
4,"Having realistic expectations is a must with the Echo. I had thought the AI would be much better than it is. Sometimes you need to say something three times for Alexa to find it. For example if you ask her to play a specific song by a specific artist the first two times she will say there is no song by that particular artist but on the third attempt she finds it. This is with voice training complete mind you. I purchased three echos to use as a starter system to play music on each floor of my house. They did not support whole house play at first but due to high demand they now have a group setting so you can play music simultaneously on all your echos. Be warned though if you ask Alexa to play your group (multiple echos) you cannot play all your devises at once using Spotify for example. Verbally asking Alexa to play the entire group only allows play from amazon music. The Alexa app needs some work but is fairly easy to navigate. I feel Im pretty tech savvy so for those who arent just take some time to browse through the app on your phone. You need to enable skills in order to get responses to certain questions which to me is a big draw back. I think most have the intention of buying the Echo, setting it up, and asking it anything and getting a response without all the extra setup. Remembering specific phrases to get an exact response can be a bit of a hassle. I gave it four stars because it works for playing most music through my whole house without breaking the bank. I think there is still a lot of improvements that could be made and it seems Amazons priority isnt necessarily the Echo. From reviews Ive read the request to play music on multiple devices was something people were asking for since the products release. I was able to pick them up when they were in sale but to be honest if I would have paid full price I would have returned all three and saved my money. Wait until they go on sale and then you can justify some of the shortfalls of the product.",,,,,,,,,,,,,,,,,,,
5,Works great plus look at YouTube video's to see other features available.,,,,,,,,,,,,,,,,,,,
5,I love the Amazon echo. I use it every day for news and weather updates. I listen to music with it and it's sound is really good. I have now purchased 5 of them for other family members and we talk back and forth through the echo.,,,,,,,,,,,,,,,,,,,
5,I'm quite the gadget geek and this feeds that addiction! Have it controlling a bunch of lights and my TV. Next is a thermostat!,,,,,,,,,,,,,,,,,,,
5,I love my new Echo! I use it daily. Great product!,,,,,,,,,,,,,,,,,,,
5,Purchased as a gift. Very well pleased. Best Buy is great for all electronics purchases.,,,,,,,,,,,,,,,,,,,
4,Very easy to use. Very responsive. It's like having a floating computer in your house. Ask it anything and ask it to do most anything online..order pizza etc. Very cool,,,,,,,,,,,,,,,,,,,
4,Like it except that it wont call people for me when hooked up to bluetooth. Would be nice to be able to call out.,,,,,,,,,,,,,,,,,,,
4,"Echo needs more skills , and third party applications and customizations and bluetooth audio multiform simultaneousSo far happy with this product",,,,,,,,,,,,,,,,,,,
5,Great way to increase your music library without buying cds,,,,,,,,,,,,,,,,,,,
5,Fun product that is very user friendly to operate!!!,,,,,,,,,,,,,,,,,,,
4,So easy to use and like the hands free feature. Good clear sound from the speakers.,,,,,,,,,,,,,,,,,,,
5,you will never be lonely again she talks to you and answers questions she can read your kindle books too and tell you the weather she will tell you jokes she is well worth the money also play music from your library and ihart radio and much more things,,,,,,,,,,,,,,,,,,,
4,"Love using Alexa for music and syncing her with Hue to run the lights, but don't like how specific you must be with the way you ask her. Sometimes just can't get the answer cause she wants to be asked in a different way.",,,,,,,,,,,,,,,,,,,
5,We love this Echo. The speaker is very good both volume and sound wise. We can hear the music throughout the house. It was easy to set up and is easy to use. No complaints here!,,,,,,,,,,,,,,,,,,,
4,What a nice little helper for answers to immediate questions! Weather forecast in an instant.,,,,,,,,,,,,,,,,,,,
5,"I love having this item in the house. It makes life easier when walking into a room with a hands full of a laundry basket or groceries, etc",,,,,,,,,,,,,,,,,,,
4,Overall the Amazon echo Alexa is a phenomenal product but will grow much more with time. There are a few issues but that's to be expected!,,,,,,,,,,,,,,,,,,,
5,Its easy ro get those daily task complete. It enable ayou to do more to make my days easier,,,,,,,,,,,,,,,,,,,
4,Listens to my every word and isn't insulted when i tell her she is dumb as a stone!,,,,,,,,,,,,,,,,,,,
5,"We hooked it up to a wemo switch so our 4 year old can turn on her light, we will sit around the table asking Alexa to play obscure songs, but the best is when we check the weather and our 4yo goes""hey that is what mine (dot) said down stairs"". We use it for a cooking timer and making shopping lists. It trully is As some! Yes it has glitches but this learning curve is actually fun.",,,,,,,,,,,,,,,,,,,
4,"great product, especially if you have Amazon Prime",,,,,,,,,,,,,,,,,,,
5,"I love how echo responds so quickly. Her speaker are remarkable and clear sounding, no static .",,,,,,,,,,,,,,,,,,,
5,One of the best things that I have purchased for my home entertainment,,,,,,,,,,,,,,,,,,,
5,Set up was easy and I'm not really technological. The sound is fantastic and really fills the entire downstairs of my house. I love listening to music on it I love having random questions answered andI can't imagine not having my new roommate Alexa.,,,,,,,,,,,,,,,,,,,
4,STill learning all that goes with Alexa. I also appreciate the email updates on the product,,,,,,,,,,,,,,,,,,,
5,Really like the echo. This is my second one. I put this one in the kitchen. I got this one because of the size and needed one to be centrally located in my house.,,,,,,,,,,,,,,,,,,,
4,"Very simple to set up and use, but positioning in your home is a matter of trial and error so that it can hear commands from all locations. Voice recognition is uncertain at first but the software algorithms learn quite quickly. Very good for streaming radio as the sound quality is quite good for such a small device. Highly recommended.",,,,,,,,,,,,,,,,,,,
5,"What a fun new helper and fun accessory to use around the house. Plays music, plays games with you , orders pizza and much much more....",,,,,,,,,,,,,,,,,,,
4,Very helpful enjoy asking Alexa questions on history each day,,,,,,,,,,,,,,,,,,,
5,It works like advertised. The only issue I have is it can hear you when you are listening to music on volume level 8 or higher.,,,,,,,,,,,,,,,,,,,
4,I enjoy Alexa's ability to sit in the kitchen and play music at the sound of my voice. She is also capable of many things after setup. I do wish she could search Google though when she does not know an answer.,,,,,,,,,,,,,,,,,,,
3,"little more complicated than i thought ,had to buy a harmony remote for tv to do what i wanted it to do.commands must be very specific",,,,,,,,,,,,,,,,,,,
4,I use Alexa daily and love it! Would def recomment,,,,,,,,,,,,,,,,,,,
4,"She works well if you know exactly what to say. :/ if you say something that is not precise for the action you want, she will not understand. She is smart, and useful, but she still has a few kinks to work out.",,,,,,,,,,,,,,,,,,,
5,I enjoy using my amazon echo. I love how Alexa can turn off and on my lights lol,,,,,,,,,,,,,,,,,,,
5,Amazing fun getting into the technology age. Connected Echo w Philips Hue lights and Bluetooth speakers. All works great. Wifi consistency a must. Takes getting used to asking a non-human questions!,,,,,,,,,,,,,,,,,,,
5,"I already have an Echo in the kitchen (which I love) and purchased the Echo dot for the family room to pair it via Bluetooth with a hybrid tube amp, primarily for listening to music through Prime. If you have a home audio set up and prime, and can do with the limitations associated with Prime music, the Echo dot is the way to go. It is fantastic, from an ease of use standpoint (and sound quality from the amp). Setting up multiple Echos is very simple, as is managing them through the Alexa app; and once you teach Alexa a new skill (via additional apps) the skills are applied across all Alexa devices in the home.",,,,,,,,,,,,,,,,,,,
3,There are some privacy concerns as recently reported in the news and the device is limited without a paid subscription to Amazon Music.,,,,,,,,,,,,,,,,,,,
4,"I debated between Echo and the Dot, and went with the Echo, due to the sound quality. I can play music and can hear it all through the house.. the quality is great. Still learning new things.. fun to play with!",,,,,,,,,,,,,,,,,,,
5,Better than I expected. Alexa is my new best friend.,,,,,,,,,,,,,,,,,,,
4,"Very functional device, takes some time making Alexa smarter. Unfortunately it needs to be powered by a wall adapter so you can't take it from room to room...",,,,,,,,,,,,,,,,,,,
4,"I have to remember Alexa is not Google, but she does know a lot and can tell you a joke if you ask her. I use her for timers (working out), alarm clock, and to tell me the weather on a daily bases. The 360 degree speaker sound is a plus as well when I'm streaming Pandora!",,,,,,,,,,,,,,,,,,,
5,I love talking to alexia and asking her questions. I play music on it and don't have to go turn something on. Being able to talk and have her respond is awesome. Next I want to get the lights set up in my house so she can turn everything on.,,,,,,,,,,,,,,,,,,,
5,Great product that has lots to offer and is constantly learning. Love saying good morning and hearing the joke of the day.,,,,,,,,,,,,,,,,,,,
4,"Great as a digital assistant--music, grocery lists, etc. But Alexa is no Google, that's for sure. For my uses, it's just fine. Supposedly, Alexa keeps getting ""smarter"" so this should improve, but it's not there yet.",,,,,,,,,,,,,,,,,,,
5,this product is very nice. I bought it as a birthday present and the person loves it,,,,,,,,,,,,,,,,,,,
5,"We enjoy this new addition to our home. It's fun, entertaining, and the speaker is great.",,,,,,,,,,,,,,,,,,,
4,This product keeps you updated on the latest stuff just with the voice command,,,,,,,,,,,,,,,,,,,
5,Wish you could choose the response name of your own instead of the ones provided,,,,,,,,,,,,,,,,,,,
5,"Alexa answers questions, sets timers, plays music, she's great",,,,,,,,,,,,,,,,,,,
5,"So far have enjoyed using the device. Have not found a serious application for it yet, but enjoy what we have tried so far.",,,,,,,,,,,,,,,,,,,
5,We really enjoy the Echo. I really would only recommend it to someone that has a prime membership.,,,,,,,,,,,,,,,,,,,
5,This does just what it claims and also has a great speaker so you do not need to link with a sound system to be able to enjoy! We compared this to google and with the speaker there was no comparison this one is so much better.,,,,,,,,,,,,,,,,,,,
5,Excellent speakers and great voice control... I'm very happy with my alexia,,,,,,,,,,,,,,,,,,,
5,Enjoy this product. Easy to set up. Has great sound,,,,,,,,,,,,,,,,,,,
5,"This is a great product! Alexa is always available to answer my questions, play my music & control smart devices in my home.",,,,,,,,,,,,,,,,,,,
5,"Great device, and has great sound. The voice activation is very tight, and once you realize how Alexa answers, she's very helpful..",,,,,,,,,,,,,,,,,,,
4,Alexa was easy to setup and begin using. It can answer just about any question you need an answer to. Loads of fun to use!,,,,,,,,,,,,,,,,,,,
5,I have enjoyed the Alexa experience. I can be heard from anywhere in the room using a normal voice. Very convenient for making shopping lists which I usually lose before I go shopping.,,,,,,,,,,,,,,,,,,,
5,"Every morning I ask what the weather is, and she tells me. Fantastic. She also does a lot more.",,,,,,,,,,,,,,,,,,,
5,"I use my Echo everyday. Alexa has become part of my life from telling me the time, the weather, playing music, setting timers and alarms, giving me a news brief, turning my lights or portable heater on/off, playing games, and so much more. Her voice control works very well and is very responsive. The sound quality is very good. New skills are automatically added all the time.",,,,,,,,,,,,,,,,,,,
4,"Enjoy the features offered and its ability to integrate with other devices. Will be an integral driver in the success of the ""smart home"". Took a star away because of the sound. Solid overall but not pure quality.",,,,,,,,,,,,,,,,,,,
5,We have this in our kitchen and I love to play music on it while cooking or just hanging out,,,,,,,,,,,,,,,,,,,
5,These are very cool. Only bummer is my power adapter cord broke :( and I don't think they sell replacements,,,,,,,,,,,,,,,,,,,
5,I really like the product. I signed up for Aamazon prime. Now I can listen to lots of great music.,,,,,,,,,,,,,,,,,,,
5,Where has this been all these years! Best purchase ever!,,,,,,,,,,,,,,,,,,,
3,Alexa did not powerful as Siri of Apple. It can not play YouTube. It is very limit to play music. It is required to open some accounts to play music.,,,,,,,,,,,,,,,,,,,
5,"steep learning curve, great for music and controlling light",,,,,,,,,,,,,,,,,,,
5,Alexa is great. She plays music . She can answer questions and tell you the weather. I am still learning all that she can do .,,,,,,,,,,,,,,,,,,,
5,"It's fun, my girls love it. Great for small gathering.",,,,,,,,,,,,,,,,,,,
3,"Very limited in capabilities. I am used to using ""OK Google"" on my phone.... Alexa is nowhere near as helpful or intuitive. It's more like Siri Wish it were easier to put iTunes purchases in the Amazon library for Alexa to play. That said, I knew what I was getting. Hoping the technology improved within a couple years.",,,,,,,,,,,,,,,,,,,
4,Great product but needs to learn more. It would be nice if it could connect to tv sound.,,,,,,,,,,,,,,,,,,,
5,"Really neat little device! We were an Apple only ecosystem family but Alexa is fitting in just fine. We used it for listening to music and getting the weather mostly but have since discovered the skills that can be enable through the Alexa app. We already had a harmony hub and with a little setup after enabling the harmony skill we can now control our home entertainment devices with our voice such as ""Alexa, turn on Apple TV"".",,,,,,,,,,,,,,,,,,,
5,"I have been watching the reviews online and checking with friends that have purchased the Echo to see how much they liked or disliked its features. Last person I talked to went on and on about all the things there were using it for and that persuaded me it was time and Amazon Prime Day was the perfect opportunity to go for it. Amazon did a fantastic job of creating this tubular info-taining command center! There are so many cool and awesome things its able to do that I'll hit the highlights that work for our household. First, we love that it follows your voice in the room (the circle lighting will show which direction it is 'listening'), the speaker is wonderfully balanced, so whether listening to music, the news or to Alexa speaking, I have nothing but high marks for its sound quality, given its size. Next, set up (after downloading the app to our iPhones) was quick, easy and very intuitive. The more you look over the app, the more you will realize a world of 'skills' that the unit is able to perform once they are turned on and you master the right sequence of keywords to initialize them. We've added things to shopping lists, while asking about the weather and our calendar of events and then asked Alexa to change the temp of our Nest thermostats in various parts of the house, simply by saying her name and then our commands, sometimes sitting in the living room or simply pass through - she is always there listening and ready. We've ordered some LED programmable lights and I can hardly wait for Alexa to help set the mood in the house, room to room, all from a simple voice request. Even though we are fairly tech savvy and have phone, tablets and watches that can control devices, its HUGE to just ask for something and a pleasant voice setting it in motion.I am a regular Amazon Prime shopper and reviewer, if my review helped you in making up your mind about whether to purchase the Echo, please mark the Helpful button, it tells Amazon that folks are in fact reading reviews like this. Thanks!",,,,,,,,,,,,,,,,,,,
5,Great for listening to music (Pandora especially) or as a novelty!,,,,,,,,,,,,,,,,,,,
4,I like it. Works great and is so easy to set up and use with compatible products.,,,,,,,,,,,,,,,,,,,
5,Alexa has become an addition to our family. There isn't one day that we don't ask Alexa to help us out. It's not an intimidating tool. Very user friendly.,,,,,,,,,,,,,,,,,,,
5,Enjoying this product and anxious to learn more about it.,,,,,,,,,,,,,,,,,,,
5,"This Amazon Echo might be similar to that of Siri and Google, however, it makes it fun to be able to ask it questions no matter where you are at in the room. It gives precise weather updates, interesting traffic details, and even knowledgeable history lessons each morning. With endless possibilities, this Amazon Echo is a step towards more interesting things to come.",,,,,,,,,,,,,,,,,,,
4,"Great sound. Great for playing music, or controlling your home. With some exceptions. Don't expect Alexa to answer any questions you have though. ""sorry, I don't know the answer"" is a common response. Obviously google home is going to have great access to google but can't Alexa at least TRY?",,,,,,,,,,,,,,,,,,,
5,Alexa has very good voice recognition. It has new tools added every day,,,,,,,,,,,,,,,,,,,
4,Echo learns as you use it. As you learn how to ask questions echo's answers get better.,,,,,,,,,,,,,,,,,,,
5,The Echo does everything. I love it. They add new apps often. :),,,,,,,,,,,,,,,,,,,
5,Very nice to have in the kitchen/living room area Just ask what the weather is The time Play music The news Turn lights on Works great!,,,,,,,,,,,,,,,,,,,
5,We did not know it would cost so much to add the necessary extras to make this work the way we want.,,,,,,,,,,,,,,,,,,,
4,"Was very easy to set up and use, has been a joy to just ask Alexa to play my favorite music and even tell jokes! Highly recommend this product!",,,,,,,,,,,,,,,,,,,
